,word,define,synonyms,similarity 
10918,album,account; diary,paperbacks,100
10919,album,account; diary,hardcovers,100
10920,album,account; diary,nonfiction,100
10921,album,account; diary,spellers,100
10922,album,account; diary,folios,100
10923,album,account; diary,codices,100
10924,album,account; diary,atlases,100
10925,album,account; diary,quartos,100
10926,album,account; diary,reprints,100
10927,album,account; diary,octavos,100
10928,album,account; diary,offprints,100
10929,album,account; diary,bestsellers,100
10930,album,account; diary,opuscules,100
10931,album,account; diary,preprints,100
10932,album,account; diary,softcovers,100
10933,album,account; diary,vade mecums,100
10934,album,recording of music or speech,album,100
10935,album,recording of music or speech,disk,100
10936,album,recording of music or speech,cut,100
10937,album,recording of music or speech,cylinder,100
10938,album,recording of music or speech,record,100
10939,album,recording of music or speech,release,100
10940,album,recording of music or speech,track,100
10941,album,recording of music or speech,CD,100
10942,album,recording of music or speech,demo,100
10943,album,recording of music or speech,digital recording,100
10944,album,recording of music or speech,laser disk,100
10945,album,journal,album,50
10946,album,journal,log,50
10947,album,journal,ledger,50
10948,album,journal,record,50
10949,album,journal,notebook,50
10950,album,journal,diary,50
10951,album,journal,scrapbook,50
10952,album,journal,logbook,50
10953,album,journal,FilofaxTM,50
10954,album,journal,datebook,50
10955,album,journal,memo pad,50
10956,album,record,album,50
10957,album,record,cassette,50
10958,album,record,tape,50
10959,album,record,disk,50
10960,album,record,CD,50
10961,album,record,LP,50
10962,album,record,compact disk,50
10963,alcohol,alcoholic drink,booze,100
10964,alcohol,alcoholic drink,liqueur,100
10965,alcohol,alcoholic drink,liquor,100
10966,alcohol,alcoholic drink,alcohol,100
10967,alcohol,alcoholic drink,beer,100
10968,alcohol,alcoholic drink,cocktail,100
10969,alcohol,alcoholic drink,drink,100
10970,alcohol,alcoholic drink,intoxicant,100
10971,alcohol,alcoholic drink,mixed drink,100
10972,alcohol,alcoholic drink,spirits,100
10973,alcohol,alcoholic drink,wine,100
10974,alcohol,alcoholic drink,hard drink,100
10975,alcohol,alcoholic drink,hard liquor,100
10976,alcohol,alcoholic drink,inebriant,100
10977,alcohol,strong distilled liquor,alcohols,10
10978,alcohol,strong distilled liquor,booze,10
10979,alcohol,strong distilled liquor,intoxicants,10
10980,alcohol,strong distilled liquor,liquors,10
10981,alcohol,strong distilled liquor,spirits,10
10982,alcohol,strong distilled liquor,alcoholic liquors,10
10983,alcohol,strong distilled liquor,aqua vitaes,10
10984,alcohol,strong distilled liquor,hard liquors,10
10985,alcohol,strong distilled liquor,strong waters,10
10986,alcohol,liquor,alcohol,100
10987,alcohol,liquor,sauce,100
10988,alcohol,liquor,spirits,100
10989,alcohol,liquor,cocktail,100
10990,alcohol,liquor,hootch,100
10991,alcohol,liquor,hooch,100
10992,alcohol,liquor,alcoholic drink,100
10993,alcohol,liquor,hard liquor,100
10994,alcohol,liquor,hard stuff,100
10995,alcohol,beverage; alcoholic beverage,sip,100
10996,alcohol,beverage; alcoholic beverage,alcohol,100
10997,alcohol,beverage; alcoholic beverage,cup,100
10998,alcohol,beverage; alcoholic beverage,liquor,100
10999,alcohol,beverage; alcoholic beverage,refreshment,100
11000,alcohol,beverage; alcoholic beverage,glass,100
11001,alcohol,beverage; alcoholic beverage,booze,100
11002,alcohol,beverage; alcoholic beverage,brew,100
11003,alcohol,beverage; alcoholic beverage,toast,100
11004,alcohol,beverage; alcoholic beverage,potion,100
11005,alcohol,beverage; alcoholic beverage,shot,100
11006,alcohol,beverage; alcoholic beverage,spirits,100
11007,alcohol,beverage; alcoholic beverage,liquid,100
11008,alcohol,beverage; alcoholic beverage,potation,100
11009,alcohol,beverage; alcoholic beverage,swig,100
11010,alcohol,beverage; alcoholic beverage,spot,100
11011,alcohol,beverage; alcoholic beverage,slug,100
11012,alcohol,beverage; alcoholic beverage,gulp,100
11013,alcohol,beverage; alcoholic beverage,taste,100
11014,alcohol,beverage; alcoholic beverage,draft,100
11015,alcohol,beverage; alcoholic beverage,libation,100
11016,alcohol,beverage; alcoholic beverage,swallow,100
11017,alcohol,beverage; alcoholic beverage,potable,100
11018,alcohol,beverage; alcoholic beverage,thirst quencher,100
11019,alcohol,beverage; alcoholic beverage,sips,100
11020,alcohol,beverage; alcoholic beverage,alcohols,100
11021,alcohol,beverage; alcoholic beverage,cups,100
11022,alcohol,beverage; alcoholic beverage,liquors,100
11023,alcohol,beverage; alcoholic beverage,refreshments,100
11024,alcohol,beverage; alcoholic beverage,glasses,100
11025,alcohol,beverage; alcoholic beverage,booze,100
11026,alcohol,beverage; alcoholic beverage,brews,100
11027,alcohol,beverage; alcoholic beverage,toasts,100
11028,alcohol,beverage; alcoholic beverage,potions,100
11029,alcohol,beverage; alcoholic beverage,shots,100
11030,alcohol,beverage; alcoholic beverage,spirits,100
11031,alcohol,beverage; alcoholic beverage,liquids,100
11032,alcohol,beverage; alcoholic beverage,potations,100
11033,alcohol,beverage; alcoholic beverage,swigs,100
11034,alcohol,beverage; alcoholic beverage,spots,100
11035,alcohol,beverage; alcoholic beverage,slugs,100
11036,alcohol,beverage; alcoholic beverage,gulps,100
11037,alcohol,beverage; alcoholic beverage,tastes,100
11038,alcohol,beverage; alcoholic beverage,drafts,100
11039,alcohol,beverage; alcoholic beverage,libations,100
11040,alcohol,beverage; alcoholic beverage,swallows,100
11041,alcohol,beverage; alcoholic beverage,potables,100
11042,alcohol,beverage; alcoholic beverage,thirst quenchers,100
11043,alcohol,alcoholic drink,liquor,50
11044,alcohol,alcoholic drink,drink,50
11045,alcohol,alcoholic drink,alcohol,50
11046,alcohol,alcoholic drink,rum,50
11047,alive,very involved in activity,forceful,100
11048,alive,very involved in activity,busy,100
11049,alive,very involved in activity,energetic,100
11050,alive,very involved in activity,diligent,100
11051,alive,very involved in activity,keen,100
11052,alive,very involved in activity,dynamic,100
11053,alive,very involved in activity,enthusiastic,100
11054,alive,very involved in activity,engaged,100
11055,alive,very involved in activity,alive,100
11056,alive,very involved in activity,eager,100
11057,alive,very involved in activity,determined,100
11058,alive,very involved in activity,lively,100
11059,alive,very involved in activity,resolute,100
11060,alive,very involved in activity,ready,100
11061,alive,very involved in activity,quick,100
11062,alive,very involved in activity,aggressive,100
11063,alive,very involved in activity,intense,100
11064,alive,very involved in activity,bold,100
11065,alive,very involved in activity,rapid,100
11066,alive,very involved in activity,daring,100
11067,alive,very involved in activity,pushing,100
11068,alive,very involved in activity,alert,100
11069,alive,very involved in activity,jumping,100
11070,alive,very involved in activity,whiz,100
11071,alive,very involved in activity,sharp,100
11072,alive,very involved in activity,agile,100
11073,alive,very involved in activity,animated,100
11074,alive,very involved in activity,assiduous,100
11075,alive,very involved in activity,brisk,100
11076,alive,very involved in activity,chipper,100
11077,alive,very involved in activity,dashing,100
11078,alive,very involved in activity,dexterous,100
11079,alive,very involved in activity,enterprising,100
11080,alive,very involved in activity,eventful,100
11081,alive,very involved in activity,forcible,100
11082,alive,very involved in activity,fresh,100
11083,alive,very involved in activity,frisky,100
11084,alive,very involved in activity,high-spirited,100
11085,alive,very involved in activity,industrious,100
11086,alive,very involved in activity,inventive,100
11087,alive,very involved in activity,nimble,100
11088,alive,very involved in activity,perky,100
11089,alive,very involved in activity,persevering,100
11090,alive,very involved in activity,purposeful,100
11091,alive,very involved in activity,sprightly,100
11092,alive,very involved in activity,spry,100
11093,alive,very involved in activity,zealous,100
11094,alive,very involved in activity,fireball,100
11095,alive,very involved in activity,bustling,100
11096,alive,very involved in activity,enlivened,100
11097,alive,very involved in activity,hard-working,100
11098,alive,very involved in activity,hyper,100
11099,alive,very involved in activity,on the move,100
11100,alive,"understanding, recognizing worth",sympathetic,100
11101,alive,"understanding, recognizing worth",affectionate,100
11102,alive,"understanding, recognizing worth",generous,100
11103,alive,"understanding, recognizing worth",respectful,100
11104,alive,"understanding, recognizing worth",mindful,100
11105,alive,"understanding, recognizing worth",conscious,100
11106,alive,"understanding, recognizing worth",knowledgeable,100
11107,alive,"understanding, recognizing worth",receptive,100
11108,alive,"understanding, recognizing worth",pleased,100
11109,alive,"understanding, recognizing worth",friendly,100
11110,alive,"understanding, recognizing worth",aware,100
11111,alive,"understanding, recognizing worth",keen,100
11112,alive,"understanding, recognizing worth",perceptive,100
11113,alive,"understanding, recognizing worth",cognizant,100
11114,alive,"understanding, recognizing worth",responsive,100
11115,alive,"understanding, recognizing worth",supportive,100
11116,alive,"understanding, recognizing worth",considerate,100
11117,alive,"understanding, recognizing worth",enthusiastic,100
11118,alive,"understanding, recognizing worth",alive,100
11119,alive,"understanding, recognizing worth",cooperative,100
11120,alive,"understanding, recognizing worth",cordial,100
11121,alive,"understanding, recognizing worth",enlightened,100
11122,alive,"understanding, recognizing worth",favorable,100
11123,alive,"understanding, recognizing worth",kindly,100
11124,alive,"understanding, recognizing worth",magnanimous,100
11125,alive,"understanding, recognizing worth",regardful,100
11126,alive,"understanding, recognizing worth",satisfied,100
11127,alive,"understanding, recognizing worth",sensitive,100
11128,alive,"understanding, recognizing worth",understanding,100
11129,alive,"understanding, recognizing worth",admiring,100
11130,alive,conscious; alert,vigilant,100
11131,alive,conscious; alert,attentive,100
11132,alive,conscious; alert,cognizant,100
11133,alive,conscious; alert,alive,100
11134,alive,conscious; alert,aware,100
11135,alive,conscious; alert,knowing,100
11136,alive,conscious; alert,waking,100
11137,alive,conscious; alert,excited,100
11138,alive,conscious; alert,heedful,100
11139,alive,conscious; alert,observant,100
11140,alive,conscious; alert,on guard,100
11141,alive,conscious; alert,wakeful,100
11142,alive,conscious; alert,watchful,100
11143,alive,conscious; alert,roused,100
11144,alive,conscious; alert,awakened,100
11145,alive,conscious; alert,aroused,100
